NAME,CATEGORY,ADDRESS,CITY,REGION,ZIP CODE,PHONE,EMAIL,WEBSITE,SCORE,RATINGS,FACEBOOK,INSTAGRAM,LINKEDIN,TWITTER,MAIN IMAGE URL,DESCRIPTION,ABOUT,OPENING HOURS
Minuteman Press,"Commercial printer, Banner store, Copy shop, Digital printing service, Graphic designer, Marketing agency, Print shop, Promotional products supplier, Sign shop, Vinyl sign shop","2310 Virginia Beach Blvd #102, Virginia Beach, VA 23454",Virginia Beach,Virginia,23454,17579375706.0,,https://minuteman.com/us/locations/va/virginia-beach21/?pk_campaign=hly-base,5.0,25.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxRjQfZKpPkgB1FVm9C12Pyt9HDl-8QLfqyK2wnMHt2vpbBHSf77v8qmcCKDEd7pTcAibtxiMYo4ueU8YdRhIZ_KHEK5sl8ngR9AhU6zdXxLhfc_aZsIdAOWsMy-T_fYUMdBK9,"Chain with a range of print-related products & services, including business cards & signage.","Mainstay for printing & related services Chain with a range of print-related products & services, including business cards & signage.","Monday: 8:30 AM–5:30 PM, Tuesday: 8:30 AM–5:30 PM, Wednesday: 8:30 AM–5:30 PM, Thursday: 8:30 AM–5:30 PM, Friday: 8:30 AM–5:30 PM, Saturday: Closed, Sunday: Closed"
We Print It,"Custom t-shirt store, Design agency, Digital printing service, Embroidery service, Print shop, Screen printing shop","5720 Hoggard Rd Unit C, Norfolk, VA 23502",Norfolk,Virginia,23502,17574618339.0,admin@gotechark.com,http://weprintit4u.com/,4.9,13.0,https://www.facebook.com/weprint757,https://www.instagram.com/weprintit757,https://www.linkedin.com/company/we-print-it-va,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZpjxvYM7Grkq8NJtz1o7y-aw81Us_paINDHFtWTL6pI0nXM4XnQ3ogIOlKdXxivAuCvTyrE9HvdCWB_1W7U1qRE6HgJZPiWK1eBkrjEHHi0RJWjECXEJH9cnVZDh4Jsx2Is0t,,,"Monday: 10 AM–6 PM, Tuesday: 10 AM–6 PM, Wednesday: 10 AM–6 PM, Thursday: 10 AM–6 PM, Friday: 10 AM–6 PM, Saturday: 11 AM–3 PM, Sunday: Closed"
"Jones Printing Service, Inc.","Commercial printer, Banner store, Digital printer, Digital printing service, Direct mail advertising, Graphic designer, Poster store, Print shop","931 Ventures Way, Chesapeake, VA 23320",Chesapeake,Virginia,23320,17574363331.0,ellen@jones-printing.com,http://www.jones-printing.com/,4.7,15.0,https://www.facebook.com/jonesprintingservice,,https://www.linkedin.com/company/jones-printing-service-inc,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdaPuCYWB5lkmDvHHV4kwZ5MlV6OXM_JTVbQqU4ZPyHbOX41q_j0z3EIHchBXjS7AtDKUV1VYb7DPUjoMkTQJLo9AGnokTSTf7X0RQzn33e8Ns43FpcfuAyPf2YLziX9Os8Qcy9A,,,"Monday: 8 AM–5 PM, Tuesday: 8 AM–5 PM, Wednesday: 8 AM–5 PM, Thursday: 8 AM–5 PM, Friday: 8 AM–5 PM, Saturday: Closed, Sunday: Closed"
757 3D Prints,"3D printing service, Service establishment",,,,nan,17575500119.0,ryan@7573dprints.com,http://www.7573dprints.com/,5.0,21.0,https://www.facebook.com/7573d,"https://www.instagram.com/7573dprint, https://www.instagram.com/7573dprints",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRddYmaMmiPsMA4U9gne0-2hIvEbFZqzuYaF5ZCGZDA0wppTBOQQPA72XPxTDKt2gU2_oQCnbLIIT_bpC9S3NFR2ye4xD0yPA_blGpyruPkbNQpajS5edbgwZAQILvh93TfeEsFcc8e2DJ,,,"Monday: 10 AM–5 PM, Tuesday: 9 AM–5 PM, Wednesday: 9 AM–5 PM, Thursday: 10 AM–5 PM, Friday: 10 AM–5 PM, Saturday: 10 AM–5 PM, Sunday: Closed"
London Bridge Window & Screen,"Screen repair service, Glass repair service, Laser cutting service, Screen store, 3D printing service","London Bridge Shopping Center, 315 N Great Neck Rd STE 244, Virginia Beach, VA 23454",Virginia Beach,Virginia,23454,17573408300.0,londonbridgewindowscreen@gmail.com,https://www.londonbridgewindowandscreen.com/,3.8,54.0,https://www.facebook.com/lbwsrepairservice,https://www.instagram.com/london_bridge_custom_creations,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJiNmz3TEAj23Z6nLfdiLRIjuOxTduALo1puq6f05d0UvTy0dggys3nQ75m9YnEYUB8skDas0LPskDWu1fsfbdW4UpJOUAHZRfjZNc_-rGlfv1brEO2ju_bNAwcBzpQ7b6k5Hhh3TFZLS-,,,"Monday: 9 AM–5 PM, Tuesday: 9 AM–5 PM, Wednesday: 9 AM–5 PM, Thursday: 9 AM–5 PM, Friday: 9 AM–5 PM, Saturday: Closed, Sunday: Closed"
"DIVO3D - 3D Printing, Design & Scanning Services | Marysville WA","3D printing service, Business to business service, Service establishment, Model design company, Print shop",,,,nan,19712485256.0,divo3dstudio@gmail.com,https://divo3d.com/,5.0,47.0,https://www.facebook.com/divo3dstudio,https://www.instagram.com/divo3d,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozUfoDVBoMJOaVxz5Mu6sqR1aeoFXNeW3h5qUDhYor8eaKSNOuOm0dJlGaA3AYP2bXKMnMxR-1ydvm1cBZ7balb5f7Ar-c43BygPdmP3TZ9fQyo6aaX9BwBLCWiI2cLdJMvACH1Q,,,"Monday: 8 AM–6 PM, Tuesday: 8 AM–6 PM, Wednesday: 8 AM–6 PM, Thursday: 8 AM–6 PM, Friday: 8 AM–6 PM, Saturday: 12:30–6 PM, Sunday: 12:30–6 PM"
Print 4D,3D printing service,"1912 Pike Pl, Seattle, WA 98101",Seattle,Washington,98101,,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid,,,
RushMyPrints,"Commercial printer, Digital printing service, Print shop","1601 5th Ave, Seattle, WA 98101",Seattle,Washington,98101,12064978100.0,,https://www.rushmyprints.com/service-locations/commercial-printer-seattle/,3.7,18.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVpkveoK74E82dc6EU8Zu8WkuLkyY85LafWJXOWF-DbDhW67tsCbb6QlcvUsTKhdzBLalUw1PPt1YkFGzERcrH4YKGkJPI1rA9HmdCNiqsE9L57l4xOltNbGu2Cw3yxjFRlv95mQ,,,"Monday: Open 24 hours, Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours"
Swifty Printing,Commercial printer,"2001 3rd Ave, Seattle, WA 98121",Seattle,Washington,98121,12064410800.0,swifty@swiftydi.com,http://www.swiftydi.com/,4.6,57.0,https://www.facebook.com/swiftydi,https://www.instagram.com/swiftyprinting/,https://www.linkedin.com/company/15740565/admin/dashboard,https://x.com/swiftyprinting,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAe-ynEvVqJQpjQw0E_coDoJ4VItDF9Im6LG8XQvqE-1wC1gfPpvY3nUV_mR6qG-v2ftRw6nyiBHXjyeY3T3Wk-Xuokh5Hy1YgJGfd_S5UACQ73_M54_LSIW7z5KwPH6wAeZU,,,"Monday: 7 AM–4 PM, Tuesday: 7 AM–4 PM, Wednesday: 7 AM–4 PM, Thursday: 7 AM–4 PM, Friday: 7 AM–4 PM, Saturday: Closed, Sunday: Closed"
ABC Imaging - Seattle,"Print shop, Banner store, Blueprint service, Commercial printer, Digital printer, Digital printing service, Graphic designer, Sign shop, Vinyl sign shop","1425 Dexter Ave N Units A & B, Seattle, WA 98109",Seattle,Washington,98109,12063570660.0,helpdeskabc@abcimaging.com,https://www.abcimaging.com/,4.9,62.0,http://www.facebook.com/abcimaging,https://www.instagram.com/abcimaginghq/,https://www.linkedin.com/company/abc-imaging,https://twitter.com/abcimaging,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerR-DQotjNnCopXRibnwzxCBIV8wFaRMnA8nnXl-3q1rYsmOw02ZvxyYTV9YlgflbIb2JlQ6BK8Q-h4n8BrXOMP1pjmew7VwquG4euJecce2oJRvM2ktdCNASCUMJoWowoOeGKM,,,"Monday: 8 AM–6 PM, Tuesday: 8 AM–6 PM, Wednesday: 8 AM–6 PM, Thursday: 8 AM–6 PM, Friday: 8 AM–5 PM, Saturday: Closed, Sunday: Closed"
Riot Creative Imaging,"Digital printing service, Banner store, Commercial printer, Digital printer, Graphic designer, Promotional products supplier, Sign shop, Vehicle wrapping service","1750 4th Ave S, Seattle, WA 98134",Seattle,Washington,98134,12063461734.0,info@riotcolor.com,https://www.riotcolor.com/location/seattle/,5.0,84.0,https://www.facebook.com/people/riot-color/100094119943968,https://www.instagram.com/riotcreativeimaging,http://www.linkedin.com/company/riot-creative-imaging,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepByMzxcoY0ZwRGiG95mCuzGdXnGJZrOAWGbgpnFARTXpOwXok0-v9cs00FuzFDXdcdNUQYT3Be-XtO0CHOiQ_kNHn1J4N007jkP8yCOAInOpvMcT5Qy5IwLnJo4sZcbft2PXXL,,,"Monday: 8 AM–6 PM, Tuesday: 8 AM–6 PM, Wednesday: 8 AM–6 PM, Thursday: 8 AM–6 PM, Friday: 8 AM–6 PM, Saturday: Closed, Sunday: Closed"
Smart Tech 3D Printing,"3D printing service, Art studio, Design engineer, Electronic engineering service, Industrial engineer, Machinery parts manufacturer, Model design company, Plastic fabrication company, Plastic injection molding service, Repair service","138 S 3rd Pl, Renton, WA 98057",Renton,Washington,98057,14256146451.0,info@smarttech3dp.com,http://www.smarttech3dp.com/,3.8,25.0,https://www.facebook.com/seattle3dprinting,,https://www.linkedin.com/in/smart-tech-459482119,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweob1BiYzFB0euePDGLJFykFzKu_DsJ_UAngyoNYTaUucNKbNqUz1zyYVGOuFDTOwMUXFnh8nJyRfl3cujhALftqChMiQQbRsC4E18Ob4zyITiKPNHRIuX6tOlkqiTUzeBIEaAu5,,,"Monday: 9 AM–5 PM, Tuesday: 9 AM–5 PM, Wednesday: 9 AM–5 PM, Thursday: 9 AM–5 PM, Friday: 9 AM–5 PM, Saturday: Closed, Sunday: Closed"
TheBrianJ3D,"3D printing service, Design agency, Educational consultant, Service establishment",,,,nan,12066587260.0,,http://www.thebrianj3d.com/,5.0,66.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhVkFgCQLd-CU4TdybKg4G-mYWjUq0defwH-YWVnym0Tj1EAs8rrdPeKe5dOnJbKJryVf-iyGADlIa33b4lUIAwkkKVvinm4-joyY4leQFJQ4_Ml_Cop2e-4HrYHtDz2gUzyws,,,"Monday: 8 AM–9 PM, Tuesday: 8 AM–9 PM, Wednesday: 8 AM–9 PM, Thursday: 8 AM–9 PM, Friday: 8 AM–9 PM, Saturday: 8 AM–9 PM, Sunday: 8 AM–9 PM"
Connect Printing,Commercial printer,"2731 1st Ave S, Seattle, WA 98134",Seattle,Washington,98134,12066223738.0,emailus@connectprintshop.com,https://connectprintshop.com/contact-us/,4.9,51.0,https://www.facebook.com/pages/the-copy-machine/152963368070976,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeVW5S7LMoNUxeNtf_B6H1VUxsqxJQTOOiazKHIYmUOv20m1i-DjUWRpfBFFLn7XGeQuJT5kezNowys16JkSI3Ia2kyHPgbLta_Equ5El0lHqQI36sz7pl9byN3xJE_H91ScurXA,,,"Monday: 8:30 AM–5:30 PM, Tuesday: 8:30 AM–5:30 PM, Wednesday: 8:30 AM–5:30 PM, Thursday: 8:30 AM–5:30 PM, Friday: 8:30 AM–5:30 PM, Saturday: Closed, Sunday: Closed"
ARC Document Solutions,"Commercial printer, Blueprint service, Digital printer, Office equipment rental service, Office equipment supplier, Promotional products supplier","1750 4th Ave S, Seattle, WA 98134",Seattle,Washington,98134,12066226000.0,info@e-arc.com,http://www.e-arc.com/location/seattle/,4.9,119.0,https://www.facebook.com/arcdocumentsolutions/,https://www.instagram.com/arcdocumentsol,https://www.linkedin.com/company/arc-document-solutions,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotg2WKz4069YRL6p-Z-u7vmHRMQqpVW8m6wQTri0Q6gRqVKLHn9hLssHnU61Xtbi8-UVOH2xjAmrrAxYL_HYxmmdpuGpkbCEqnk0-N-efC-50-n2JpeapjHK14I3smGMMFaCwy_w,,,"Monday: 8 AM–6 PM, Tuesday: 8 AM–6 PM, Wednesday: 8 AM–6 PM, Thursday: 8 AM–6 PM, Friday: 8 AM–6 PM, Saturday: Closed, Sunday: Closed"
"Action Digital Document Solutions, LLC","Print shop, Blueprint service, Copy shop, Digital printer, Digital printing service, Photo booth, Photo shop, Shredding service, Video editing service","763 N Broadway, Milwaukee, WI 53202",Milwaukee,Wisconsin,53202,14142762679.0,milwaukee@actiondds.com,http://www.actiondds.com/,5.0,214.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzmO_kp-sypbiceGNftuoFaDdRS12sNuc1zQbgmIBHSwmIsy84DtHEJiGUadACNx93dV9nWFCVNRwL7M6emK9Z2ayrdIAn9ie9s82Gk9fjV-vFa2SHqwQ4yYzjBIEoPA2FmKOXvN_YCHk,,,"Monday: 7 AM–6 PM, Tuesday: 7 AM–6 PM, Wednesday: 7 AM–6 PM, Thursday: 7 AM–6 PM, Friday: 7 AM–6 PM, Saturday: 6 AM–5 PM, Sunday: 6 AM–6 PM"
EXFORM 3D,3D printing service,"5131 N Berkeley Blvd, Whitefish Bay, WI 53217",Whitefish Bay,Wisconsin,53217,12623461323.0,sales@exform3d.com,https://exform3d.com/,5.0,5.0,https://www.facebook.com/100165496289355,https://www.instagram.com/exform_3d,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQ7k34Hc1zJg58Xz6YqQ4ZWzbsiCjA5OTWWeiBoLid4AHgR-AaqakKqTRh4F-LccrUlcCfKmClXKHqvWqJ6xtbsYLNg1UmL1JoJDQmEqvvqFDcAfcw3Je41bB5dQFSqK_m2cQ3Cg,,,"Monday: 7:30 AM–5 PM, Tuesday: 7:30 AM–5 PM, Wednesday: 7:30 AM–5 PM, Thursday: 7:30 AM–5 PM, Friday: 7:30 AM–5 PM, Saturday: Closed, Sunday: Closed"
"Digicopy Milwaukee, Van Buren St.","Print shop, Commercial printer, Copy shop, Invitation printing service, Poster store","1681 N Van Buren St, Milwaukee, WI 53202",Milwaukee,Wisconsin,53202,14142832679.0,,http://dcopy.net/,4.5,81.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZUhwA_ozLnYcm5q2mzgRWxMNv9yg4d07WxVtKPHe6xMysptEo7eTPwcTXPab8VXP1Hg4pPWfFMZLwQRUNOuXrORCDesgb6Q0NZL0tBHC_7SEU8sR8615RhzB3ARbLKhpvM_w53A,,,"Monday: 7 AM–7 PM, Tuesday: 7 AM–7 PM, Wednesday: 7 AM–7 PM, Thursday: 7 AM–7 PM, Friday: 7 AM–7 PM, Saturday: 9 AM–2 PM, Sunday: Closed"
Broadway Paper,"Stationery store, Gift shop, Gift wrap store, Greeting card shop, Invitation printing service, Paper store, Wedding planner","191 N Broadway, Milwaukee, WI 53202",Milwaukee,Wisconsin,53202,14142777699.0,,http://www.broadwaypaper.com/,4.6,207.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5_zwEiLj1GGkNRmOCAKKXKFjO3TXEmWuCqfulZr-8380oVskzadAsKdX_oH410oTLOavzUbKMSSlGJIOIWI_xUd3zCemOW56vJZh1RndyIrn-EuSHcvcQYMDNOinMNIu79-p-,,,"Monday: 10 AM–6 PM, Tuesday: 10 AM–6 PM, Wednesday: 10 AM–6 PM, Thursday: 10 AM–6 PM, Friday: 10 AM–6 PM, Saturday: 10 AM–5 PM, Sunday: 11 AM–4 PM"
Eureka 3D Printing LLC,Manufacturer,"3600 W Pierce St, Milwaukee, WI 53215",Milwaukee,Wisconsin,53215,,,https://eureka-3dprinting.com/,,,,https://www.instagram.com/eureka3dprinting,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyjfXCS9wBBcIUxoxpundmCMd5DS0z5yW7H3xlrw3Za-zDw1oBWjXgITGc5JpLJIHoH7XMzGW2i0XrDQidVwemgEeYAAln45cfZAsQXWd_mDkcGNpVGeAVEZf7K1blFC36nLPfh5rACkH2,,,"Monday: 9 AM–5 PM, Tuesday: 9 AM–5 PM, Wednesday: 9 AM–5 PM, Thursday: 9 AM–5 PM, Friday: 9 AM–5 PM, Saturday: Closed, Sunday: Closed"
Rapid Prototyping Lab,"3D printing service, Laser cutting service, Print shop","Architecture and Urban Planning Bldg, 2131 E Hartford Ave RM 179, Milwaukee, WI 53211",Milwaukee,Wisconsin,53211,,finaid@uwm.edu,https://uwm.edu/sarup/resources/shop-rp-lab/,4.0,3.0,"https://www.facebook.com/uwmilwaukee, https://facebook.com/uwmsarup","https://www.instagram.com/uwmilwaukee, https://www.instagram.com/uwm_sarup",https://www.linkedin.com/company/uwmsarup,https://twitter.com/uwm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepazRVqUXa5ESKTxMX8yB78i057c-zmExyGw86xzORg-FwPzMFv8PpsGF_hvVZoQJ9jLGYF7eSNAdEZxlW3V67dybUFdpv-MVZJro82PAHq_yNIIHsAJeEFWwO21ngthaHBg77s,,,"Monday: 9 AM–8 PM, Tuesday: 9 AM–8 PM, Wednesday: 9 AM–8 PM, Thursday: 9 AM–8 PM, Friday: 9 AM–8 PM, Saturday: Closed, Sunday: Closed"
Anchor Printing,"Digital printer, Graphic designer, Invitation printing service, Print shop, Sign shop","6211 W Forest Home Ave, Milwaukee, WI 53220",Milwaukee,Wisconsin,53220,14143219421.0,debby@anchorprint.com,http://anchorprint.com/,4.7,32.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepI_OUrrV0NZ-x9S96a23G5TelkHfNxCIi7nob1n2q4OPKMtWxLna4p5vMZ2CN1DdFA60F3npKN5TRKT0898yRYFGkpBcT2v2ASuqjGeV1BuWS3ZzZj9AdaAEIlZPyVrDG54avz,,,"Monday: 9 AM–5 PM, Tuesday: 9 AM–5 PM, Wednesday: 9 AM–5 PM, Thursday: 9 AM–5 PM, Friday: 9 AM–5 PM, Saturday: Closed, Sunday: Closed"
"Splat! Digital Printing, Inc.","Commercial printer, Graphic designer, Store","3760 W Wheelhouse Rd, Milwaukee, WI 53208",Milwaukee,Wisconsin,53208,14142771881.0,,http://splatdpi.com/,5.0,5.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohqLpPi31EiRuPLm2wgx-9DFpdzuYqxxzIzS_Efy4TDU-gLOZqm4GHW50hSyhhLr0GZYP-0dty5bNe5LPVmv72vIj3RGqF6QQPLRnF-d6lltS1UZ8QWessvFA1mvdHVw5M67cz,,,"Monday: 8:30 AM–5 PM, Tuesday: 8:30 AM–5 PM, Wednesday: 8:30 AM–5 PM, Thursday: 8:30 AM–5 PM, Friday: 8:30 AM–5 PM, Saturday: Closed, Sunday: Closed"
3D Parts Unlimited,3D printing service,"W142N9351 Fountain Blvd, Menomonee Falls, WI 53051",Menomonee Falls,Wisconsin,53051,18553826349.0,,http://www.3dpartsunlimited.com/,5.0,1.0,,https://www.instagram.com/engmantaylor/,https://www.linkedin.com/company/3d-parts-unlimited,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGWHQuN1CYVjxyAFG3py0yAkDnjHIXLJ-S5yn082xIZmph3Awz8X1WulMQMn8VGHtAHevsztnnYeADBBLRxEuq1tfWIjNBon0y0XPmvcjSXMxwdQ_Czaz2nODpdFldS1T7ucs,,,"Monday: 8 AM–4 PM, Tuesday: 8 AM–4 PM, Wednesday: 8 AM–4 PM, Thursday: 8 AM–4 PM, Friday: 8 AM–4 PM, Saturday: Closed, Sunday: Closed"
Excel Printing Inc,"Commercial printer, Copy shop, Fax service","3374 S Kinnickinnic Ave, Milwaukee, WI 53207",Milwaukee,Wisconsin,53207,14147696950.0,,,4.8,29.0,,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIKaTPWQRUgy-5pOF9FkmiHXfWiI7hzQQ663RW4As3YxbUFy63ZLU0eQk6rN1FobOUyq418ZM716am7ZCfx7PKKlVC07ohS71zdmoWFPD0j3uoDdPqvaqu3H5pNJKBwoJ6ryu3hQ,,,"Monday: 8:30 AM–4:30 PM, Tuesday: Closed, Wednesday: 8:30 AM–4:30 PM, Thursday: 8:30 AM–4:30 PM, Friday: 8:30 AM–4:30 PM, Saturday: Closed, Sunday: Closed"
